0.982146720582 0.080020259618 0.170248575031
0.982261069595 0.0837138748964 0.167795048518
0.9825109241 0.0897987579247 0.163121019799
0.982412674056 0.0908971334169 0.163104411316
0.982445536678 0.0911647452637 0.162756740821
0.983084391445 0.0841299751718 0.162687512042
0.983152311767 0.0833770021301 0.162664708472
0.982537536237 0.0767457535195 0.169499496173
0.982501599686 0.0723536709614 0.171626201124
0.98153475754 0.0724551929326 0.177030406309
0.98068392161 0.073186124797 0.18139139184
0.980173799272 0.0679332818787 0.186130041728
0.979242165385 0.0735627531582 0.188873774994
0.978703668944 0.0747254976746 0.191194216419
0.979018598784 0.0715951016355 0.19077925636
0.978642565534 0.0675735983187 0.194145661129
0.97955464538 0.0634200308493 0.190920392838
0.979714199561 0.0615728860663 0.190706231885
0.979149081672 0.0656574543045 0.192239888044
0.978675385059 0.0681713088106 0.193770904252
0.97892529326 0.0658243714861 0.193319482554
0.979121898013 0.0695881942359 0.190991602053
0.978402311337 0.0746685933053 0.192752479476
0.97937645506 0.0722089945953 0.188699815508
0.979524210203 0.0763364194366 0.18629297543
0.978992661768 0.077661913535 0.188525848068
0.979427641699 0.0768850701714 0.186574866103
0.978797015968 0.0772680218618 0.189699905984
0.978956544474 0.0741402003401 0.19012447166
0.978449825513 0.076528005618 0.191779569583
0.978038478768 0.0788094291472 0.192950273198
0.977999793598 0.0788429470099 0.193132579928
0.977805434236 0.0801184846786 0.193591221886
0.977756231942 0.080214316601 0.193799933722
0.976054643452 0.0835101187056 0.200856648061
0.975895594781 0.0775284654152 0.204002757672
0.976472175354 0.0816866413068 0.199573002662
0.977743684927 0.0799771472551 0.193961188134
0.976652012538 0.0849551099596 0.197315675245
0.976142724897 0.0888347143029 0.198125652464
0.975488404624 0.0962869729051 0.197866599741
0.97546908448 0.0902956828006 0.200765422548
0.976813049774 0.0844298404818 0.19674315192
0.976753391337 0.0845833825552 0.196973256831
0.977470865235 0.0778536517971 0.196187452503
0.977796753347 0.0817178901687 0.192965529487
0.977084448569 0.0816615563947 0.196563909636
0.976411925405 0.0816875809458 0.199867183515
0.977385341347 0.0805195171424 0.19553644642
0.977326529017 0.0806111136437 0.195792502506
0.976840447966 0.0862716446549 0.195805879754
0.975922618122 0.0902441920107 0.198572478572
0.975874727336 0.090455234545 0.198711768878
0.975442558708 0.0960245534492 0.19821982695
0.974884039887 0.101688267731 0.198142890307
0.974121744659 0.107884570431 0.198614566551
0.975404462147 0.104215036656 0.19423017623
0.975457725401 0.10400143239 0.194077118732
0.976586530041 0.0995368086754 0.190712278212
0.976322387377 0.0967315171559 0.193488008659
0.975886371017 0.0978566881371 0.195114990328
0.975798182928 0.0951047516757 0.19690858895
0.975747275546 0.0953539076908 0.197040317075
0.975936299743 0.0962885863484 0.19564469577
0.975763093004 0.0964860942087 0.196409826527
0.975713223676 0.0967510372603 0.196527204052
0.97628654103 0.100841098622 0.191561119835
0.976248969822 0.101145415488 0.191592154974
0.97619791632 0.101480427523 0.19167511837
0.976278722355 0.0964317604237 0.193857607174
0.976240293676 0.0966884137527 0.193923282898
0.976155687255 0.0972972262624 0.194044644353
0.976086423405 0.0977729306306 0.194153928828
